,market_return_3m,market_return_3m,market_return_3m,market_return_6m,market_return_6m,market_return_6m,market_vol_3m,market_vol_3m,market_vol_3m,market_vol_6m,market_vol_6m,market_vol_6m,market_vol_12m,market_vol_12m,market_vol_12m,market_drawdown,market_drawdown,market_drawdown,cross_sectional_dispersion,cross_sectional_dispersion,cross_sectional_dispersion,avg_pairwise_corr,avg_pairwise_corr,avg_pairwise_corr,equity_minus_bond_3m,equity_minus_bond_3m,equity_minus_bond_3m,risk_on_minus_defensive_6m,risk_on_minus_defensive_6m,risk_on_minus_defensive_6m,vix_level,vix_level,vix_level,vix_change_1m,vix_change_1m,vix_change_1m,credit_ratio_trend,credit_ratio_trend,credit_ratio_trend,credit_ratio_z,credit_ratio_z,credit_ratio_z,trend_breadth,trend_breadth,trend_breadth
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.027210242028358585,0.022431243700868214,90,0.050893989271523776,0.03262948058582177,90,0.01441302095266601,0.00828285894123149,90,0.016273176341598986,0.005645028608903385,90,0.019639301911486946,0.00513012320722933,90,-0.005865772965316846,0.010150847324716926,90,0.02557177846401915,0.006092938512703443,90,0.18064411583741505,0.09432915752005129,90,0.03460731211793898,0.03559608157797533,90,0.05293951268828652,0.06092675103500113,90,-0.472625920968245,0.621154930611992,90,-0.003653742708111127,0.17624038260915842,90,0.005478446595582282,0.01998697599618624,90,0.6167789488336185,0.9936087706694685,90,0.7740740740740741,0.16442521060376306,90
1,0.015745691042909366,0.030325707280246247,16,0.03902398402681908,0.05689719492030226,16,0.01576183770961719,0.006841555497505231,16,0.021958773987641712,0.005136432853457456,16,0.02250738269004072,0.005692647295849429,16,-0.019007544982841504,0.016902483945841658,16,0.03438091079909404,0.006498834464549293,16,0.19664404789822323,0.09671292193878638,16,0.03717785482292157,0.052120301476557364,16,0.07710804327292947,0.10735515655664374,16,-0.21094306608080748,0.8668165578117077,16,-0.03271168109055722,0.23197330546571407,16,0.017508313126540262,0.020567672511792163,16,0.33505118541537826,1.303110880693107,16,0.5902777777777778,0.22486850295539207,16
2,0.0015604871331460603,0.04607301166598152,71,0.002316540387154455,0.05470270306632256,71,0.029942299968466247,0.013963683290585196,71,0.029920476697994112,0.010686327161252363,71,0.028050498375557075,0.009011324885064025,71,-0.04045785489326503,0.037222424204230845,71,0.03659383947679854,0.00951811446032609,71,0.23487515563418943,0.1690554770482444,71,0.0021543951099449233,0.07609714813673513,71,-0.004187274166490399,0.09868488427081827,71,0.19441942715086497,1.2347054596511216,71,0.07736766684382504,0.33082091232047667,71,0.001778072882985945,0.032934117550838346,71,0.2798160399674417,1.4026443360112528,71,0.4820031298904538,0.2189792432738154,71
3,-0.07009882955773175,0.02992090572690961,3,-0.04639988357563058,0.01777880572283118,3,0.0473432930335532,0.012085934761843928,3,0.03770406829294306,0.0039031239951099125,3,0.029776169891231455,0.00209630796804229,3,-0.07868802922281382,0.020885120586851512,3,0.06889875829916864,0.0014217317334292397,3,0.12419463117649697,0.037672891224861144,3,-0.290849185117944,0.07499021834059903,3,-0.2629640109205242,0.06479297046570635,3,3.0032215001268696,1.2575886852373284,3,0.11043460582371649,0.4094511969542643,3,-0.08486871500299491,0.021183725678229973,3,-2.5899854323105225,0.6723921545974203,3,0.4074074074074074,0.06415002990995843,3
